Date	Close
13-Jun-2017 16:00:00	5751.82000000000
14-Jun-2017 16:00:00	5727.07000000000
15-Jun-2017 16:00:00	5700.89000000000
16-Jun-2017 16:00:00	5681.48000000000
19-Jun-2017 16:00:00	5772.22000000000
20-Jun-2017 16:00:00	5726.31000000000
21-Jun-2017 16:00:00	5782.39000000000
22-Jun-2017 16:00:00	5779.87000000000
23-Jun-2017 16:00:00	5803.11000000000
26-Jun-2017 16:00:00	5777.59000000000
27-Jun-2017 16:00:00	5671.60000000000
28-Jun-2017 16:00:00	5753.03000000000
29-Jun-2017 16:00:00	5653.02000000000
30-Jun-2017 16:00:00	5646.92000000000
03-Jul-2017 16:00:00	5596.96000000000
05-Jul-2017 16:00:00	5648.82000000000
06-Jul-2017 16:00:00	5597.90000000000
07-Jul-2017 16:00:00	5656.47000000000
10-Jul-2017 16:00:00	5694.15000000000
11-Jul-2017 16:00:00	5709.80000000000
12-Jul-2017 16:00:00	5778.95000000000
13-Jul-2017 16:00:00	5793.36000000000
14-Jul-2017 16:00:00	5838.08000000000
17-Jul-2017 16:00:00	5839.74000000000
18-Jul-2017 16:00:00	5880.10000000000
19-Jul-2017 16:00:00	5916.16000000000
20-Jul-2017 16:00:00	5921.22000000000
21-Jul-2017 16:00:00	5921.52000000000
24-Jul-2017 16:00:00	5941.37000000000
25-Jul-2017 16:00:00	5930.65000000000
26-Jul-2017 16:00:00	5950.73000000000
27-Jul-2017 16:00:00	5917.03000000000
28-Jul-2017 16:00:00	5908.92000000000
31-Jul-2017 16:00:00	5880.33000000000
01-Aug-2017 16:00:00	5895.17000000000
02-Aug-2017 16:00:00	5914.23000000000
03-Aug-2017 16:00:00	5891.20000000000
04-Aug-2017 16:00:00	5899.91000000000
07-Aug-2017 16:00:00	5934.73000000000
08-Aug-2017 16:00:00	5926.35000000000
09-Aug-2017 16:00:00	5919.39000000000
10-Aug-2017 16:00:00	5788.19000000000
11-Aug-2017 16:00:00	5831.53000000000
14-Aug-2017 16:00:00	5908.17000000000
15-Aug-2017 16:00:00	5907.73000000000
16-Aug-2017 16:00:00	5917.42000000000
17-Aug-2017 16:00:00	5796.32000000000
18-Aug-2017 16:00:00	5790.91000000000
21-Aug-2017 16:00:00	5786.54000000000
22-Aug-2017 16:00:00	5873.33000000000
23-Aug-2017 16:00:00	5851.78000000000
24-Aug-2017 16:00:00	5834.44000000000
25-Aug-2017 16:00:00	5822.53000000000
28-Aug-2017 16:00:00	5838.08000000000
29-Aug-2017 16:00:00	5862.14000000000
30-Aug-2017 16:00:00	5932.90000000000
31-Aug-2017 16:00:00	5988.60000000000
01-Sep-2017 16:00:00	5987.90000000000
05-Sep-2017 16:00:00	5932.73000000000
06-Sep-2017 16:00:00	5951.13000000000
07-Sep-2017 16:00:00	5964.31000000000
08-Sep-2017 16:00:00	5913.37000000000
11-Sep-2017 16:00:00	5980.53000000000
12-Sep-2017 16:00:00	5995.64000000000
13-Sep-2017 16:00:00	6004.38000000000
14-Sep-2017 16:00:00	5968.82000000000
15-Sep-2017 16:00:00	5988
18-Sep-2017 16:00:00	5981.12000000000
19-Sep-2017 16:00:00	5991.08000000000
20-Sep-2017 16:00:00	5973.60000000000
21-Sep-2017 16:00:00	5934.91000000000
22-Sep-2017 16:00:00	5932.32000000000
25-Sep-2017 16:00:00	5867.35000000000
26-Sep-2017 16:00:00	5881.34000000000
27-Sep-2017 16:00:00	5937.79000000000
28-Sep-2017 16:00:00	5933.07000000000
29-Sep-2017 16:00:00	5979.30000000000
02-Oct-2017 16:00:00	5981.92000000000
03-Oct-2017 16:00:00	5995.06000000000
04-Oct-2017 16:00:00	5998.84000000000
05-Oct-2017 16:00:00	6057.14000000000
06-Oct-2017 16:00:00	6064.57000000000
09-Oct-2017 16:00:00	6058.53000000000
10-Oct-2017 16:00:00	6063.52000000000
11-Oct-2017 16:00:00	6081.25000000000
12-Oct-2017 16:00:00	6069.99000000000
13-Oct-2017 16:00:00	6092.45000000000
16-Oct-2017 16:00:00	6114.53000000000
17-Oct-2017 16:00:00	6122.61000000000
18-Oct-2017 16:00:00	6114.35000000000
19-Oct-2017 16:00:00	6092.62000000000
20-Oct-2017 16:00:00	6108.82000000000
23-Oct-2017 16:00:00	6067.83000000000
24-Oct-2017 16:00:00	6080.22000000000
25-Oct-2017 16:00:00	6055.04000000000
26-Oct-2017 16:00:00	6037.87000000000
27-Oct-2017 16:00:00	6213.47000000000
30-Oct-2017 16:00:00	6227.59000000000
31-Oct-2017 16:00:00	6248.56000000000
01-Nov-2017 16:00:00	6248.65000000000
02-Nov-2017 16:00:00	6236.39000000000
03-Nov-2017 16:00:00	6295.58000000000
06-Nov-2017 16:00:00	6313.61000000000
07-Nov-2017 16:00:00	6320.78000000000
08-Nov-2017 16:00:00	6345.81000000000
09-Nov-2017 16:00:00	6312.21000000000
10-Nov-2017 16:00:00	6309.07000000000
13-Nov-2017 16:00:00	6316.18000000000
14-Nov-2017 16:00:00	6293.64000000000
15-Nov-2017 16:00:00	6258.36000000000
16-Nov-2017 16:00:00	6339.14000000000
17-Nov-2017 16:00:00	6314.51000000000
20-Nov-2017 16:00:00	6308.61000000000
21-Nov-2017 16:00:00	6378.63000000000
22-Nov-2017 16:00:00	6386.12000000000
24-Nov-2017 13:00:00	6409.29000000000
27-Nov-2017 16:00:00	6405.97000000000
28-Nov-2017 16:00:00	6422.56000000000
29-Nov-2017 16:00:00	6311.38000000000
30-Nov-2017 16:00:00	6365.56000000000
01-Dec-2017 16:00:00	6337.87000000000
04-Dec-2017 16:00:00	6263.70000000000
05-Dec-2017 16:00:00	6265.11000000000
06-Dec-2017 16:00:00	6293.05000000000
07-Dec-2017 16:00:00	6316.28000000000
08-Dec-2017 16:00:00	6344.57000000000
11-Dec-2017 16:00:00	6393.89000000000
12-Dec-2017 16:00:00	6383.65000000000
13-Dec-2017 16:00:00	6394.67000000000
14-Dec-2017 16:00:00	6389.91000000000
15-Dec-2017 16:00:00	6466.32000000000
18-Dec-2017 16:00:00	6513.27000000000
19-Dec-2017 16:00:00	6480.67000000000
20-Dec-2017 16:00:00	6472.48000000000
21-Dec-2017 16:00:00	6472.69000000000
22-Dec-2017 16:00:00	6465.17000000000
26-Dec-2017 16:00:00	6433.16000000000
27-Dec-2017 16:00:00	6435.15000000000
28-Dec-2017 16:00:00	6441.42000000000
29-Dec-2017 16:00:00	6396.42000000000
